"","Total","Media","DesvPad","Minimo","Maximo"
"1",2138208.64016969,2138.20864016969,158.123724533566,1637.73256947991,2558.3388691693
"2",2922900.74183608,2922.90074183608,1498.70056866033,1637.73256947991,10125.2738934937
"3",3231581.39791614,3231.58139791614,1746.85046294658,1628.72270222542,10663.7012601669
"4",3252091.60514183,3252.09160514183,1708.5668882754,1550.2959462317,12380.9679210497
"5",3440600.90629036,3440.60090629036,1885.81181360752,1550.2959462317,12098.1830290582
"6",3294915.65106027,3294.91565106027,1688.77235546738,1532.78747413713,13474.7623399734
"7",3376542.84870817,3376.54284870817,1771.70279393043,1532.78747413713,12492.3029920124
"8",3471843.92003396,3471.84392003396,1842.42851453299,1532.78747413713,11305.8489659592
"9",3396117.835867,3396.117835867,1806.65888212232,1532.78747413713,12915.4352174417
"10",3392125.30574311,3392.12530574311,1787.18683452439,1532.78747413713,12915.4352174417
"11",3424682.10117292,3424.68210117292,1874.19847211063,1501.70147528632,10978.4415035039
"12",3393208.26701002,3393.20826701002,1788.07607488634,1501.70147528632,10923.8383489831
"13",3329355.04290839,3329.35504290839,1699.70555566801,1490.07371886114,9730.2219751018
"14",3362583.13340454,3362.58313340454,1736.9624243086,1490.07371886114,11257.3629115006
"15",3347206.4669519,3347.2064669519,1751.83696411822,1398.60145901013,10506.8445283556
"16",3432138.3402245,3432.1383402245,1836.98721908618,1398.60145901013,13090.8211521607
"17",3535400.87883116,3535.40087883116,1927.23770828232,1396.3324445378,11586.132935438
"18",3384743.61393081,3384.74361393081,1807.54229507645,1396.3324445378,11376.375462406
"19",3285001.46601552,3285.00146601552,1748.23298261369,1396.3324445378,11126.1187278361
"20",3265640.27106282,3265.64027106282,1670.8570367034,1396.3324445378,11126.5095246832
"21",3299710.09176762,3299.71009176762,1757.68857789254,1378.47989661185,10765.7894520677
"22",3236234.97869918,3236.23497869918,1730.15615739922,1347.56493629383,10201.5757977915
"23",3198671.26756396,3198.67126756396,1652.89413823214,1337.35681590386,10016.2446969358
"24",3242813.24163083,3242.81324163083,1709.80823165435,1337.35681590386,11357.4485691123
"25",3310920.94317496,3310.92094317496,1786.30325526506,1336.3652584232,12832.1397066826
"26",3317601.50076656,3317.60150076656,1802.62455133971,1336.3652584232,12832.1397066826
"27",3270033.8828424,3270.0338828424,1745.98357841504,1336.3652584232,12832.1397066826
"28",3300381.48442334,3300.38148442334,1812.80642430604,1324.27723759347,12832.1397066826
"29",3279564.39789213,3279.56439789213,1778.93242100036,1268.28745093188,11772.4996981573
"30",3312625.6501518,3312.6256501518,1785.99241056664,1264.7867836329,10569.8967328404
"31",3285655.50388357,3285.65550388357,1780.86354002254,1264.7867836329,13339.3893605545
"32",3326060.78776955,3326.06078776955,1829.37575885527,1264.7867836329,10621.8964694262
"33",3239859.46999793,3239.85946999793,1816.81609114408,1264.7867836329,10362.2367639456
"34",3173900.70408317,3173.90070408317,1690.82883482566,1264.7867836329,10066.099573553
"35",3149962.88434565,3149.96288434565,1698.09577987481,1264.7867836329,10855.1575273534
"36",3123186.42971065,3123.18642971065,1689.74041964755,1264.7867836329,11042.6321580873
"37",3044819.67014492,3044.81967014493,1704.16459209634,1264.7867836329,12325.1655377112
"38",3120496.36090109,3120.49636090109,1718.06305271278,1253.67498415749,10142.206962391
"39",3097257.63365717,3097.25763365717,1718.20341633858,1248.87605231483,12618.7891010014
"40",3062962.71729817,3062.96271729817,1668.63676418582,1248.87605231483,12708.8339553424
"41",3006688.08861731,3006.68808861731,1546.60109994085,1248.87605231483,9367.31138136397
"42",3021680.2781344,3021.6802781344,1577.20875201658,1248.87605231483,8928.02986631691
"43",2981317.83203159,2981.31783203159,1650.10285853035,1192.64556923569,10408.8422045315
"44",2976650.27051342,2976.65027051342,1625.04794331582,1192.64556923569,12923.4292289791
"45",2958436.92655526,2958.43692655526,1688.84036459454,1192.64556923569,12923.4292289791
"46",2996178.25440231,2996.17825440231,1686.9683093719,1192.64556923569,10807.4632326964
"47",3011687.71115943,3011.68771115943,1736.78835842103,1192.64556923569,12567.0459513946
"48",2976810.72885,2976.81072885,1722.28209946925,1190.37712605801,11568.7309380008
"49",2972804.68982062,2972.80468982062,1674.61154048581,1190.37712605801,11096.7543040349
"50",2854043.80356872,2854.04380356872,1582.49025593709,1190.37712605801,11096.7543040349
"51",2887158.46282039,2887.15846282039,1574.81639508049,1190.37712605801,9278.69760927087
"52",2756225.9501129,2756.2259501129,1390.6781792762,1189.2252004282,8736.7833876519
