"","Total","Media","DesvPad","Minimo","Maximo"
"1",18249326.6825701,1824.93266825701,153.492607230777,1261.15617422364,3312.45136639268
"2",26948731.9253786,2694.87319253786,1518.71978373774,1257.34690960683,8959.87510428124
"3",30070398.9072953,3007.03989072953,1701.54397721254,1257.34690960683,11776.8292546391
"4",32052356.3146263,3205.23563146263,1796.9563750044,1257.34690960683,12251.1466097064
"5",33228984.6997627,3322.89846997627,1836.44942118467,1257.34690960683,12899.0036823553
"6",33969320.6795754,3396.93206795754,1856.29551023138,1257.34690960683,12914.8079700698
"7",34303619.2201045,3430.36192201045,1848.96625459828,1257.34690960683,13406.1993736383
"8",34721125.2577736,3472.11252577736,1851.75868904411,1232.87558374207,12416.7469132924
"9",35114273.2889356,3511.42732889356,1868.63075421447,1232.87558374207,12613.2664466916
"10",35199432.7183661,3519.94327183661,1861.20881289858,1232.87558374207,13513.4567859683
"11",35072906.2515741,3507.29062515741,1824.98079725696,1232.87558374207,13513.4567859683
"12",35436285.3500491,3543.62853500491,1842.69647719868,1230.20355475591,13336.1221115815
"13",35611199.5916932,3561.11995916932,1851.35443532949,1230.20355475591,15080.8806491886
"14",35598892.3539623,3559.88923539623,1825.96461241648,1230.20355475591,14422.3540160994
"15",35383874.5307341,3538.38745307341,1804.98752142891,1230.20355475591,12585.8223849448
"16",35597739.0599842,3559.77390599842,1826.66338221145,1230.20355475591,13770.4090733597
"17",35580829.1964905,3558.08291964905,1818.3456258876,1176.49566400746,11856.0927873615
"18",35337602.0065777,3533.76020065777,1795.71836425389,1176.49566400746,13676.2392016378
"19",35269551.1012103,3526.95511012103,1787.59972006935,1146.81938820416,13002.7704051971
"20",35604835.1716807,3560.48351716807,1803.20132557178,1146.81938820416,11996.9860418737
"21",35396718.9914899,3539.67189914899,1801.37375948649,1146.81938820416,12803.3221694951
"22",35434753.400314,3543.4753400314,1796.843263319,1146.81938820416,12911.7060057849
"23",35562144.3324634,3556.21443324634,1819.97124805862,1146.81938820416,12911.7060057849
"24",35606320.1031288,3560.63201031288,1824.57081122269,1146.81938820416,12246.0561597663
"25",35354564.4739852,3535.45644739851,1793.73736030436,1146.81938820416,13540.9365426999
"26",35352882.2753488,3535.28822753488,1795.3962650296,1146.81938820416,13540.9365426999
"27",35620938.3082604,3562.09383082604,1811.44888345875,1146.81938820416,12378.5934399426
"28",35604619.8596881,3560.46198596881,1801.86828562212,1146.81938820416,13256.8408079435
"29",35734361.5547551,3573.43615547551,1806.71384183714,1146.81938820416,13015.88412749
"30",35554657.291983,3555.4657291983,1792.68922219447,1146.81938820416,12839.2000595911
"31",35258655.2109649,3525.86552109649,1780.41423069786,1146.81938820416,12354.2883779129
"32",35327362.0118094,3532.73620118094,1786.66366324896,1146.81938820416,13863.4090004013
"33",35300731.3846094,3530.07313846094,1781.72523853094,1146.81938820416,12096.7466418791
"34",35666394.1131243,3566.63941131243,1824.04558066809,1146.81938820416,12669.7495294146
"35",35760603.2074782,3576.06032074782,1799.51769095548,1146.81938820416,12506.9222226909
"36",36079046.7867489,3607.90467867489,1820.91061795626,1146.81938820416,12188.6935800102
"37",35614170.4966174,3561.41704966174,1771.94417778634,1146.81938820416,12196.0393599947
"38",35952710.1544635,3595.27101544635,1827.03870650825,1146.81938820416,12962.0445449191
"39",35563874.5238112,3556.38745238112,1779.44854768605,1146.81938820416,13788.2161529596
"40",35494310.2414663,3549.43102414663,1795.24061352994,1146.81938820416,13009.7299878423
