"","Total","Media","DesvPad","Minimo","Maximo"
"1",-73771.6394325104,-36.8858197162552,14.2635090594127,-0.996355401156551,-79.5650087753395
"2",-61690.8071020704,-30.8454035510352,12.4619842556623,-1.09180005739193,-79.5650087753395
"3",-51948.4632957079,-25.9742316478539,11.0443128667411,-1.09181011761136,-79.5650087753395
"4",-43377.1051079246,-21.6885525539623,9.80037706286788,-1.05989864907157,-71.7328594212117
"5",-35492.1451837788,-17.7460725918894,8.61240333689463,-1.05989864907157,-71.7331036625931
"6",-29143.9937758824,-14.5719968879412,7.50804475048866,-0.0285770197368951,-44.3559916862774
"7",-23972.9559887842,-11.9864779943921,6.71075737781503,-0.121128176905231,-47.0327911967173
"8",-19077.8485759745,-9.53892428798727,5.83881376981463,-0.020863258787136,-45.4820872135014
"9",-15454.1913136479,-7.72709565682393,5.20340479105717,-0.020863258787136,-45.4820872135014
"10",-12798.5100531685,-6.39925502658427,4.7484524067818,-0.020863258787136,-45.8914533603236
"11",-9872.17617806158,-4.93608808903079,3.80663452076612,-0.0301137635773099,-34.7712045303662
"12",-7997.60790404402,-3.99880395202201,3.82687443784736,-0.0132050825896677,-41.4481650002303
"13",-6165.59007284679,-3.08279503642339,3.29029085431226,-0.0132050825896677,-41.4481650002303
"14",-5063.55338682728,-2.53177669341364,3.33907994252355,-0.0112688838111392,-41.4481516206822
"15",-3977.03613389173,-1.98851806694586,2.75088633814978,-0.0112688838111392,-32.2762736383622
"16",-3390.55847751998,-1.69527923875999,2.95729818089208,-0.0112688838111392,-41.5847666029268
"17",-2624.91282446221,-1.31245641223111,2.4598607655319,-0.00510094822993423,-27.4854438476872
"18",-2129.3318668637,-1.06466593343185,2.52961050792446,-0.00252975516528942,-32.2240317427003
"19",-1543.94101106866,-0.771970505534332,2.1953914665119,-0.00252975146371348,-27.3580568266686
"20",-1258.40092054274,-0.629200460271372,2.35198202773787,-0.000508214370153581,-27.4704891318034
"21",-882.826454736248,-0.441413227368124,2.11349433044167,-0.000580433458500451,-31.9700508462216
"22",-722.340075109275,-0.361170037554638,2.06973742340746,-0.000379886105307037,-26.4607768826533
"23",-443.269298798106,-0.221634649399053,1.47421746391124,-8.98040234851294e-05,-26.3782325796284
"24",-513.372954174788,-0.256686477087394,2.03390735513059,-0.000203296757783633,-26.3403096673641
"25",-510.326601668789,-0.255163300834395,2.01053531746507,-7.20548562558321e-05,-26.3024025213595
"26",-574.088642017677,-0.287044321008838,2.23153751094335,-7.20548562558321e-05,-26.2992252337196
"27",-685.658015419622,-0.342829007709811,2.50386882585854,-7.20548562558321e-05,-26.2992252337196
"28",-572.083717335504,-0.286041858667752,2.19292805764622,-0.000111095657372218,-26.2966952190583
"29",-432.864673126602,-0.216432336563301,1.98292107434437,-4.3149620177374e-05,-26.2788336888881
"30",-379.247617835965,-0.189623808917983,1.86794479992574,-4.21567300179504e-05,-26.273600389673
"31",-330.2342927099,-0.16511714635495,1.72778733506956,-3.26429624255553e-05,-26.2577139957781
"32",-194.435630155973,-0.0972178150779863,1.32509580013899,-1.36491463216259e-05,-26.2586682088718
"33",-322.347974872402,-0.161173987436201,1.64979760746148,-8.25310362451148e-06,-26.2566867648277
"34",-468.432964918535,-0.234216482459268,2.06225798121032,-8.25310362451148e-06,-26.2577677663449
"35",-482.002508136393,-0.241001254068197,1.98902160801415,-8.25310362451148e-06,-26.2567435098073
"36",-311.260844540667,-0.155630422270333,1.50205406483585,-5.87377883221052e-07,-26.2503344965724
"37",-288.042929625146,-0.144021464812573,1.46930511814541,-5.87377883221052e-07,-26.2520142103654
"38",-400.775761526153,-0.200387880763076,1.87929717798334,-1.69443111985856e-07,-26.2541843560975
"39",-369.341123358122,-0.184670561679061,1.76519544655038,-1.69443111985856e-07,-26.2537822055445
"40",-330.991415448778,-0.165495707724389,1.69030549144605,-1.69443111985856e-07,-26.251860501745
"41",-282.130156905808,-0.141065078452904,1.55537082545288,-1.34173793853165e-07,-26.2518316801327
"42",-339.266916202678,-0.169633458101339,1.71377337278603,-1.34173793853165e-07,-26.2523329371923
"43",-298.694890674283,-0.149347445337141,1.62380312375509,-1.34173793853165e-07,-26.2508732612111
"44",-282.630420671957,-0.141315210335978,1.66677629722821,-1.34173793853165e-07,-26.2516393198217
"45",-342.674670698643,-0.171337335349321,1.73807198313343,-5.02975652239002e-08,-26.2519900419819
"46",-339.124473226807,-0.169562236613404,1.86198273291897,-8.92246490025173e-08,-26.2520064480999
"47",-454.431344174181,-0.227215672087091,2.17728982606349,-3.90468546385137e-08,-26.2520064480999
"48",-280.184983638829,-0.140092491819415,1.60006037697813,-2.61989399064078e-08,-26.250534425143
"49",-242.546362367084,-0.121273181183542,1.51230005458882,-1.49118282166683e-08,-26.2504859275937
"50",-337.343331169255,-0.168671665584627,1.73693216399645,-8.98536178794984e-09,-26.2516126635929
"51",-333.432228320508,-0.166716114160254,1.68408339408384,-8.98536178794984e-09,-26.2504688891023
"52",-166.427231172596,-0.0832136155862978,1.24359202379146,-8.88177531521706e-09,-26.2504466895897
"53",-360.885774962998,-0.180442887481499,1.7631295834383,-5.94955729127378e-09,-26.2501935336839
"54",-377.000780279197,-0.188500390139598,1.92758511908274,-7.63467511433191e-10,-26.2501935641115
"55",-219.346478691157,-0.109673239345579,1.34614156035417,-1.37680089551395e-10,-26.2501529369586
"56",-210.457861017432,-0.105228930508716,1.34746552755856,-7.07034431002285e-10,-26.2501383777157
"57",-184.649576803557,-0.0923247884017784,1.29381915068237,-4.16200407471479e-12,-26.2501788485288
"58",-168.220541311117,-0.0841102706555583,1.14365285533539,-4.05648847845441e-11,-26.250107401658
"59",-355.955012487406,-0.177977506243703,1.72648985528127,-4.05648847845441e-11,-26.2500722520257
"60",-271.55328834366,-0.13577664417183,1.63559418990647,-3.41628947353456e-11,-26.2500501232676
"61",-296.572718897415,-0.148286359448708,1.56790495403861,-1.50617296412747e-11,-26.2500501232676
"62",-204.750486451625,-0.102375243225813,1.25165094710529,-1.04165565062431e-11,-26.2500336875348
"63",-268.878090126201,-0.1344390450631,1.56729162530313,-2.81374923361e-12,-26.2500349212431
"64",-156.730541425239,-0.0783652707126193,1.13255816303744,-2.77644573998259e-12,-26.2500045607453
"65",-111.166463883415,-0.0555832319417075,0.868601095982465,-4.76063632959267e-13,-26.2500202356338
