"","Total","Media","DesvPad","Minimo","Maximo"
"1",-73375.3882776114,-36.6876941388057,15.0038393679473,-1.14416601260592,-79.8571302079756
"2",-61169.0773299505,-30.5845386649752,13.0537942171607,-1.14416601260592,-80.549693534114
"3",-50724.7837968982,-25.3623918984491,11.328323878308,-1.14416601260592,-80.5496934665914
"4",-42602.7297454508,-21.3013648727254,10.2752035953171,-0.459599683450049,-69.0224217311348
"5",-35662.192096128,-17.831096048064,9.39667775790148,-0.42381510010792,-69.0295363914607
"6",-30019.9334207878,-15.0099667103939,8.89410398435148,-0.320811157938035,-61.6195715877407
"7",-25009.2408598266,-12.5046204299133,8.38547809388855,-0.292787559954855,-59.1566467369996
"8",-20197.9734455115,-10.0989867227557,7.25071269249963,-0.163071120522529,-59.1818033002985
"9",-17290.3881319663,-8.64519406598317,6.77931955776509,-0.0702042947285495,-57.2592861531163
"10",-14854.4958118508,-7.42724790592541,6.74609721235013,-0.0522360873852712,-54.0767844202623
"11",-13060.6465326142,-6.53032326630708,6.82139149671155,-0.0522360873852712,-53.6071251479985
"12",-11577.5010013242,-5.78875050066209,6.81991587194147,-0.0488687343536238,-50.2524469831876
"13",-9403.9222809161,-4.70196114045805,6.02805932450129,-0.0488687343536238,-63.6264960794017
"14",-8620.14810970845,-4.31007405485423,6.46854517961219,-0.0275673255710824,-71.6831511025019
"15",-7875.73380333232,-3.93786690166616,6.80558924793424,-0.0257703023174951,-71.685648961727
"16",-7191.12509923788,-3.59556254961894,6.75425734904001,-0.00709034923640495,-57.1475700527701
"17",-6239.12401854635,-3.11956200927317,5.95951861175839,-0.00265716313116648,-44.8687295522641
"18",-5744.06661550396,-2.87203330775198,6.18770708597398,-0.00045648179276192,-50.8115936563752
"19",-5112.17925334111,-2.55608962667055,6.2486510891195,-0.000873402763701847,-58.3519454314335
"20",-4748.39904239396,-2.37419952119698,6.191216388584,-0.000520872775247483,-57.7866884446279
"21",-4234.01138961177,-2.11700569480589,5.80763574604908,-0.000520872775247483,-54.4569959432277
"22",-4245.08577181461,-2.12254288590731,6.21191007447617,-0.00046044076676921,-52.5324727004824
