"","Total","Media","DesvPad","Minimo","Maximo"
"1",8802638.45515194,8802.63845515194,2683.70520354048,1862.63819867971,18434.0099285802
"2",7823463.02195818,7823.46302195818,2343.46634512806,1862.63819867971,18434.0099285802
"3",6931705.51669887,6931.70551669887,2082.45184852735,1862.63819867971,16134.1846830645
"4",6343977.38216963,6343.97738216963,1915.84392306229,1862.63819867971,14918.2830492484
"5",5851861.95938321,5851.86195938321,1859.67548050069,1862.63819867971,14695.8585470031
"6",5613936.25416221,5613.93625416221,1969.70095591997,1844.19996268788,14039.5114692572
"7",5304445.88632548,5304.44588632548,1923.36696447461,1797.20665235458,14039.5114692572
"8",5053421.24071168,5053.42124071168,1904.64590281252,1647.28048653947,14263.0465923164
"9",4869679.69987782,4869.67969987782,1940.87546958175,1647.28048653947,13449.8024939715
"10",4632487.8339617,4632.4878339617,1864.44047952911,1647.28048653947,12294.4214826589
"11",4557239.34134281,4557.23934134281,1831.98327164184,1647.28048653947,11753.9744224901
"12",4482034.20086878,4482.03420086878,1824.74517678928,1647.28048653947,13003.7582272685
"13",4471827.18999434,4471.82718999434,1885.65582399473,1504.06909718235,12726.3768859383
"14",4357709.42584444,4357.70942584444,1834.27754919813,1504.06909718235,12231.4842149532
"15",4300691.20633998,4300.69120633998,1864.31877047342,1504.06909718235,13475.1555910004
"16",4225604.01967,4225.60401967,1876.32687138631,1504.06909718235,11943.9304787406
"17",4197647.81809314,4197.64781809314,1842.1850233458,1504.06909718235,10782.8904300228
"18",4281084.54772558,4281.08454772558,1929.64281792381,1504.06909718235,12761.4882823184
"19",4266539.68789383,4266.53968789383,1946.934559283,1504.06909718235,13267.2340169392
"20",4137467.60492791,4137.46760492791,1867.67630243586,1504.06909718235,13536.8829006734
"21",4053588.18077731,4053.58818077731,1871.11963666447,1477.30799792463,10924.5322498553
"22",3998070.86984176,3998.07086984176,1832.6439524186,1475.66865102973,12690.2731030003
"23",3979137.29582398,3979.13729582398,1889.35412548482,1472.18892170188,12855.0903227196
"24",3965790.43490955,3965.79043490955,1915.87990007979,1472.18892170188,12303.62977878
"25",4026679.37884682,4026.67937884682,1923.71903715653,1472.18892170188,12175.6049913052
"26",4075026.80735682,4075.02680735682,1951.44689817337,1472.18892170188,12149.0846831274
"27",4178694.15047617,4178.69415047617,2081.51409049286,1472.18892170188,14089.0087681339
"28",4066355.84576074,4066.35584576074,2011.82953142775,1472.18892170188,13808.1672646701
