"","Total","Media","DesvPad","Minimo","Maximo"
"1",9810673.16185347,9810.67316185347,2841.30745216548,2325.99709835987,19925.0530917244
"2",8751041.6008698,8751.0416008698,2571.89134369273,2230.57082973587,18396.3190752142
"3",8128749.12673187,8128.74912673187,2312.72111238986,2184.87747467053,17108.9717993943
"4",7422036.6066643,7422.0366066643,2256.12571808527,2184.87747467053,17108.3476937972
"5",6828904.60606699,6828.90460606699,2086.46073835371,2015.71572016396,15708.7373248813
"6",6538134.24691715,6538.13424691715,2075.39018963807,2015.71572016396,14449.9283779382
"7",6222508.56153576,6222.50856153576,2033.25647665513,1963.20182939303,14704.9417330686
"8",5831361.06049436,5831.36106049436,1967.28446480781,1963.20182939303,13108.9028984428
"9",5491552.5376059,5491.5525376059,1851.91758111024,1963.20182939303,13607.806641858
"10",5352878.51181192,5352.87851181192,1874.86890193011,1963.20182939303,13692.1990066663
"11",5334310.56375468,5334.31056375468,2048.43442242466,1963.20182939303,14449.8882999759
"12",5142899.59507165,5142.89959507165,1926.22221963229,1963.20182939303,12078.9382558373
"13",5082362.0885094,5082.3620885094,1983.61787873915,1963.20182939303,15800.6016482561
"14",5078923.46554125,5078.92346554125,2044.99356600572,1963.20182939303,13663.345475311
"15",5032076.35313683,5032.07635313683,2010.12533128186,1878.53967997318,14264.8979735276
"16",4928348.83165531,4928.34883165531,2006.03189514542,1878.53967997318,13148.786207946
"17",4815814.70695112,4815.81470695112,2012.6476329361,1861.95627937329,14705.7577443745
"18",4690260.87637629,4690.26087637629,1958.03912086875,1765.27265586726,12139.2493835179
"19",4672306.92414833,4672.30692414833,2012.14954441706,1765.27265586726,12787.0335203769
"20",4688783.96305422,4688.78396305422,1998.73990601021,1765.27265586726,12806.1927458881
"21",4592727.44528557,4592.72744528557,2028.21636136138,1765.27265586726,14275.0153901521
"22",4488898.72007157,4488.89872007157,1946.33886519224,1765.27265586726,11889.2166759542
"23",4474518.14464973,4474.51814464973,1972.88352203336,1765.27265586726,13603.2241223042
"24",4372540.55538808,4372.54055538808,1875.6334509291,1765.27265586726,14623.0306250333
"25",4464448.29864013,4464.44829864013,2001.76082152332,1755.02331311256,13752.0813216822
"26",4390962.59799095,4390.96259799095,1964.317472644,1674.05154091524,12037.3120980682
"27",4363115.47331409,4363.11547331409,2020.94345538377,1674.05154091524,13105.9282134321
"28",4424315.51583917,4424.31551583917,2024.34073820555,1674.05154091524,12440.076615055
"29",4503721.23311083,4503.72123311083,2020.34745940661,1595.85135968216,12440.076615055
"30",4428394.51642549,4428.39451642549,2076.76981459725,1595.85135968216,14723.9879308908
"31",4404083.21134044,4404.08321134044,2083.08083465235,1595.85135968216,14723.9879308908
"32",4368480.57383415,4368.48057383415,2018.27404324501,1595.85135968216,12983.5438602543
"33",4284350.09077772,4284.35009077772,1968.85904431355,1595.85135968216,12523.5461177794
"34",4368057.62441524,4368.05762441524,2075.95906599869,1591.32599562231,13966.1730831336
"35",4412245.47467533,4412.24547467533,2116.82095618686,1583.03550159505,13678.7266774558
"36",4365914.30748097,4365.91430748097,2033.45549132314,1583.03550159505,15235.5595516117
"37",4389939.0393527,4389.9390393527,1974.9965611571,1527.67353131592,11132.5635304304
"38",4302961.68246681,4302.96168246681,1977.73208753133,1527.67353131592,14117.1653673073
"39",4303831.30097812,4303.83130097812,2013.88240643855,1527.67353131592,11595.4362337502
"40",4248299.8926855,4248.2998926855,1997.82649419786,1527.67353131592,11866.1871680454
"41",4123774.11896434,4123.77411896434,1949.37091829234,1527.67353131592,12129.9899669842
"42",4136806.70998372,4136.80670998372,1959.7962958705,1527.67353131592,12235.6930977499
"43",4185555.70928961,4185.55570928961,1972.31207567965,1527.67353131592,13230.3154043565
"44",4240181.6792931,4240.18167929309,2027.7934510647,1527.67353131592,14165.4484708589
"45",4257700.18930968,4257.70018930968,2082.46519260857,1527.67353131592,14584.0701821202
"46",4326499.03021245,4326.49903021245,2064.84629763054,1527.67353131592,11756.9613327481
"47",4326970.6736487,4326.9706736487,1989.6806291057,1527.67353131592,14402.387100499
"48",4366494.28808198,4366.49428808199,2107.92404332291,1527.67353131592,12770.6810092495
"49",4340281.68845849,4340.28168845849,2042.97043254247,1527.67353131592,12116.8488664872
"50",4338208.3211117,4338.2083211117,2034.48252639739,1527.67353131592,12424.3777044104
"51",4281043.68499668,4281.04368499668,1999.45273229507,1527.67353131592,12738.8018200145
"52",4384153.67799767,4384.15367799767,2080.9030266757,1527.67353131592,12835.4709401128
"53",4125887.25566149,4125.88725566149,1850.75433221975,1527.67353131592,12471.8844994359
"54",4206083.02851597,4206.08302851597,1944.86767390913,1527.67353131592,12066.3482378563
"55",4228228.3078524,4228.2283078524,1980.57080106295,1527.67353131592,12718.2637050544
"56",4193775.24784305,4193.77524784305,1991.55774787133,1527.67353131592,12694.7351379385
"57",4103846.04016134,4103.84604016134,1852.920636495,1527.67353131592,10561.3041676917
"58",4074172.19012587,4074.17219012587,1927.56884744458,1527.67353131592,11548.1383340053
"59",4142379.91836795,4142.37991836795,1924.37813453822,1527.67353131592,12199.7994985099
"60",4220201.39861604,4220.20139861604,2051.79687257325,1527.67353131592,12616.0821003603
"61",4121208.02972997,4121.20802972997,1962.39975622493,1527.67353131592,13500.4709499246
"62",4103880.45426501,4103.88045426501,1953.13466136164,1514.20143441442,12650.2280539582
