"","Total","Media","DesvPad","Minimo","Maximo"
"1",-320991.570971132,-32.0991570971132,1233.69864328507,-12569.4829626591,3939.0503099637
"2",-5545665.86109759,-554.566586109759,1324.09781577519,-12569.4829626591,3714.55951689953
"3",-10966894.3284738,-1096.68943284738,1553.12135995471,-12569.4829626591,2649.94071015823
"4",-16931941.3765656,-1693.19413765656,1762.72049588901,-12569.4829626591,2104.64060555747
"5",-22808996.9114178,-2280.89969114178,1845.27418186686,-12569.4829626591,1663.65287419759
"6",-29803560.7153041,-2980.35607153041,1978.91097250244,-12569.4829626591,1196.67220340321
"7",-37217070.0861407,-3721.70700861407,2011.31773454662,-12569.4829626591,828.548037889778
"8",-45361285.9471391,-4536.12859471391,1989.02651186678,-12569.4829626591,621.190650005422
"9",-53395236.1626519,-5339.52361626519,1886.45378597544,-12569.4829626591,84.6199926275316
"10",-60753509.2286502,-6075.35092286502,1741.58985863559,-12569.4829626591,-648.855231075695
"11",-67712999.2571824,-6771.29992571824,1613.81410531778,-12569.4829626591,-1674.38549348268
"12",-73959745.4869668,-7395.97454869668,1468.04149391828,-12569.4829626591,-1952.91314855582
"13",-79969386.2795999,-7996.93862795999,1338.30821148975,-12569.4829626591,-2636.85975873177
"14",-84959517.7745395,-8495.95177745395,1214.10041101775,-12569.4829626591,-3456.3892577026
"15",-89366397.0846701,-8936.63970846701,1112.1683292893,-12569.4829626591,-4117.9350255317
"16",-93197962.6073296,-9319.79626073296,1013.53922214467,-12569.4829626591,-4802.01552710057
"17",-96550842.5895909,-9655.08425895909,949.421073917757,-12569.4829626591,-4990.02580518999
"18",-99660043.6150165,-9966.00436150165,875.529187017586,-12569.4829626591,-5138.79831212257
"19",-102338545.963752,-10233.8545963752,810.98037071464,-12569.4829626591,-5864.9618836408
"20",-104685407.33131,-10468.540733131,760.843231261507,-12569.4829626591,-5886.66906913478
"21",-106826676.912887,-10682.6676912887,715.763263460794,-12569.4829626591,-6249.70896056638
"22",-108715942.287163,-10871.5942287163,681.920127136604,-12569.4829626591,-7166.23376001964
"23",-110435167.961035,-11043.5167961035,643.694698455154,-12569.4829626591,-7730.17500912055
"24",-111989698.657383,-11198.9698657383,607.210728493895,-12569.4829626591,-8097.22572433374
"25",-113239581.240504,-11323.9581240504,576.658875688026,-12569.4829626591,-7715.57384475985
"26",-114438795.349709,-11443.8795349709,546.526247572914,-12569.4829626591,-8662.28886266242
"27",-115461389.506498,-11546.1389506498,523.042060054282,-12569.4829626591,-8900.30937446074
"28",-116288721.266048,-11628.8721266048,506.59625786572,-12569.4829626591,-8809.76878310096
"29",-117054887.06658,-11705.488706658,488.991519583641,-12569.4829626591,-9438.02595186652
"30",-117753420.091372,-11775.3420091372,468.204559036776,-12569.4829626591,-9447.56154156831
"31",-118372108.986858,-11837.2108986858,456.06015604949,-12569.4829626591,-9609.2051221789
"32",-118884817.764909,-11888.4817764909,434.446574127902,-12569.4829626591,-9009.63308126515
"33",-119336633.285479,-11933.6633285479,420.578368293835,-12569.4829626591,-9174.36901285885
"34",-119690533.180147,-11969.0533180147,409.559823198654,-12569.4829626591,-9322.65441199302
"35",-119892503.307016,-11989.2503307016,406.745131173648,-12569.4829626591,-9643.48132849718
"36",-120154777.98575,-12015.477798575,399.165178625782,-12569.4829626591,-9700.77665592512
"37",-120359997.176383,-12035.9997176383,388.513022661062,-12569.4829626591,-10034.2036017886
"38",-120543273.14948,-12054.327314948,388.22543341131,-12569.4829626591,-10034.2036017886
