"","Total","Media","DesvPad","Minimo","Maximo"
"1",-126925.952858892,-12.6925952858892,1060.42424264008,-3837.04938765241,3930.1454312087
"2",-4860536.67240718,-486.053667240718,966.590405252351,-3685.39844330285,3331.39902582516
"3",-9105658.15419337,-910.565815419337,887.058830061539,-4173.65034802712,2798.67001764502
"4",-12986601.6323113,-1298.66016323113,826.194837354474,-4446.12356540589,2449.7806454799
"5",-16723170.3186563,-1672.31703186563,791.463610978672,-4861.13062792466,1709.22016859313
"6",-20142363.3707428,-2014.23633707428,751.657393950624,-5432.80259068304,1269.89857513663
"7",-23558513.8183411,-2355.85138183411,726.697362965798,-5507.67679642735,940.520019313197
"8",-26618715.7959218,-2661.87157959218,713.053285295686,-6133.37538040964,170.463216280589
"9",-29705949.3209796,-2970.59493209796,691.610241279435,-6133.37538040964,170.463216280589
"10",-32620607.689881,-3262.0607689881,678.071440382408,-6170.73894741129,-410.566204210745
"11",-35637447.7243909,-3563.74477243909,666.965725196317,-6322.64856778431,-811.139722808356
"12",-38465388.1910204,-3846.53881910204,652.715305677019,-7135.48478845511,-1356.35819917374
"13",-41277193.9555008,-4127.71939555008,649.186709597303,-7322.41916779329,-1216.78740886163
"14",-43919314.0405395,-4391.93140405395,635.804662480882,-7322.41916779329,-1833.69412316752
"15",-46589972.8409834,-4658.99728409834,633.19634550877,-7304.62504097409,-1917.9066836945
"16",-49304216.0679983,-4930.42160679983,632.292179217383,-7686.84988160566,-1896.57269317724
"17",-51914511.7598079,-5191.45117598079,631.551643679909,-7688.98153016002,-1952.67712471281
"18",-54598557.635934,-5459.8557635934,630.333455452619,-8062.61450012143,-2715.55516488538
"19",-57227610.964991,-5722.7610964991,628.242297907464,-8062.61450012143,-3143.77173900335
"20",-59779510.8213508,-5977.95108213508,606.982423741508,-8296.61429845184,-3510.76846406402
"21",-62294516.5837968,-6229.45165837968,586.37522314121,-8566.94802622862,-3716.36603024202
"22",-64770807.67557,-6477.080767557,571.175934358089,-8583.65409896136,-3940.01646947939
"23",-67114410.8621181,-6711.44108621181,559.686602044458,-8879.87730775885,-4180.072765201
"24",-69473047.1218787,-6947.30471218787,546.146289294733,-9015.47490808631,-4365.12451839272
"25",-71597914.9678257,-7159.79149678257,532.841706106297,-9436.59390438506,-4618.06681825134
"26",-73786835.9734477,-7378.68359734477,518.371027457895,-9551.95414364266,-4618.06681825134
"27",-75882113.4341772,-7588.21134341772,511.285836057779,-10023.3820176648,-5389.41579299837
"28",-78021523.1855792,-7802.15231855792,496.875227981364,-10023.3820176648,-5285.95232988944
"29",-80005434.2279422,-8000.54342279422,487.934268443551,-9880.14931532398,-6121.54690109645
"30",-81985443.5500315,-8198.54435500315,475.466986733471,-9880.14931532398,-5960.34706759951
"31",-83970639.3267321,-8397.06393267321,460.780473695665,-10159.5661169174,-6516.83840221425
"32",-85816099.570033,-8581.6099570033,446.308281456723,-10316.8068632415,-6562.23093841361
"33",-87607051.4769724,-8760.70514769724,428.874509934759,-10557.2186611054,-6741.50031687756
"34",-89305220.2354816,-8930.52202354816,417.233353926532,-10557.2186611054,-7070.36567134697
"35",-90982645.2864163,-9098.26452864163,402.944929426827,-10756.96840758,-7070.36567134697
"36",-92566125.7077563,-9256.61257077563,386.294057019635,-10686.2985304412,-7740.28447642655
"37",-94035604.8896744,-9403.56048896744,370.104028568524,-10832.1134989804,-7384.55977321047
"38",-95483402.1805549,-9548.34021805549,360.895587871629,-10832.1134989804,-7384.55977321047
"39",-96857713.5967565,-9685.77135967565,357.364706400769,-11177.0629052434,-8232.71435060071
"40",-98221308.717463,-9822.1308717463,345.349564518869,-11153.1548589064,-8420.27775169804
"41",-99504306.0046244,-9950.43060046244,331.163926906031,-11543.4313238821,-8432.07383460525
"42",-100705877.425946,-10070.5877425946,326.265215045752,-11543.4313238821,-8609.54726394942
"43",-101913430.601597,-10191.3430601597,311.998412102799,-11543.4313238821,-8908.22223741886
"44",-103097261.398166,-10309.7261398166,305.086179764548,-11500.7403711163,-9009.04169120473
"45",-104203807.722901,-10420.3807722901,298.945764145334,-11500.7403711163,-8740.63150482741
"46",-105263970.781767,-10526.3970781767,290.286204459239,-11557.5186090927,-9290.72408754484
"47",-106341891.647097,-10634.1891647097,281.16007375049,-11578.2767673182,-9359.14773940116
"48",-107323569.380475,-10732.3569380475,275.092395486828,-11655.6302175664,-9359.14773940116
"49",-108306620.885762,-10830.6620885762,263.992947684828,-11790.3789979858,-9646.63196800793
"50",-109250131.76015,-10925.013176015,255.452532684432,-11870.2678788445,-9738.14946183726
"51",-110182440.232245,-11018.2440232245,245.124583271293,-11870.2678788445,-9954.63333749319
"52",-111027490.008128,-11102.7490008128,241.217587503215,-11953.0462285686,-9940.2690781871
"53",-111849907.723352,-11184.9907723352,233.752540371073,-12116.1349442155,-9955.36498093411
"54",-112634421.826302,-11263.4421826302,231.662038625212,-12047.3510860113,-9955.36498093411
"55",-113411735.107311,-11341.1735107311,220.573180919711,-12136.666902105,-10293.0389000527
"56",-114163306.462811,-11416.3306462811,213.043999034049,-12136.666902105,-10293.0389000527
"57",-114847800.679282,-11484.7800679282,207.530375412251,-12164.9566281992,-10292.2458139943
